cell,delta,contention,seed,arm,policy_kind,declaration_source,solver_status,feasible,fallback_used,queue_order_completion_mean,queue_order_tasks_per_run,best_subset_completion_mean,best_subset_tasks_per_run,frac_zero_qo,frac_zero_bs,capacity_utilization,unused_installed_total,capacity_violation,bound_violation,alloc_latency_ms
delta0.00__moderate,0.0,moderate,3033509426,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.75,36.0,0.7708333333333334,37.0,0.0,0.0,0.9293893129770993,102,0,0,708
delta0.00__moderate,0.0,moderate,3033509426,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.75,36.0,0.7708333333333334,37.0,0.0,0.0,0.9293893129770993,106,0,0,676
delta0.00__moderate,0.0,moderate,3033509426,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.7291666666666666,35.0,0.75,36.0,0.0,0.0,0.8994910941475827,93,0,0,0
delta0.00__moderate,0.0,moderate,3033509426,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.7083333333333334,34.0,0.7291666666666666,35.0,0.0,0.0,0.9020356234096693,95,0,0,0
delta0.00__moderate,0.0,moderate,3033509426,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.6875,33.0,0.7083333333333334,34.0,0.0,0.0,0.8893129770992366,100,0,0,0
delta0.00__moderate,0.0,moderate,3033509426,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.6875,33.0,0.7291666666666666,35.0,0.0,0.0,0.9122137404580153,73,0,0,0
delta0.00__moderate,0.0,moderate,3033509426,equal,equal,,equal,True,False,0.6875,33.0,0.7083333333333334,34.0,0.0,0.0,0.8829516539440203,184,0,0,0
delta0.00__moderate,0.0,moderate,3038190311,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9375,119,0,0,649
delta0.00__moderate,0.0,moderate,3038190311,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9408396946564885,115,0,0,632
delta0.00__moderate,0.0,moderate,3038190311,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.9260496183206107,141,0,0,631
delta0.00__moderate,0.0,moderate,3038190311,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9518129770992366,93,0,0,638
delta0.00__moderate,0.0,moderate,3038190311,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8020038167938931,118,0,0,0
delta0.00__moderate,0.0,moderate,3038190311,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8043893129770993,143,0,0,0
delta0.00__moderate,0.0,moderate,3038190311,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.7881679389312977,116,0,0,0
delta0.00__moderate,0.0,moderate,3038190311,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8272900763358778,120,0,0,0
delta0.00__moderate,0.0,moderate,3038190311,equal,equal,,equal,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.7471374045801527,530,0,0,0
delta0.00__moderate,0.0,moderate,3054276103,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9473684210526315,108,0,0,659
delta0.00__moderate,0.0,moderate,3054276103,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.939307728781413,126,0,0,650
delta0.00__moderate,0.0,moderate,3054276103,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9284020862968232,149,0,0,627
delta0.00__moderate,0.0,moderate,3054276103,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9260312944523471,155,0,0,623
delta0.00__moderate,0.0,moderate,3054276103,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9464201043148411,93,0,0,0
delta0.00__moderate,0.0,moderate,3054276103,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9241346609767662,92,0,0,0
delta0.00__moderate,0.0,moderate,3054276103,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9336178283546704,89,0,0,0
delta0.00__moderate,0.0,moderate,3054276103,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.930298719772404,127,0,0,0
delta0.00__moderate,0.0,moderate,3054276103,equal,equal,,equal,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.7221431958274064,586,0,0,0
delta0.00__moderate,0.0,moderate,3070189897,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.953951108584423,80,0,0,635
delta0.00__moderate,0.0,moderate,3070189897,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9351904491188175,114,0,0,667
delta0.00__moderate,0.0,moderate,3070189897,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9482660602615123,91,0,0,679
delta0.00__moderate,0.0,moderate,3070189897,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.93121091529278,120,0,0,639
delta0.00__moderate,0.0,moderate,3070189897,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.6666666666666666,32.0,0.6875,33.0,0.0,0.0,0.9272313814667424,49,0,0,0
delta0.00__moderate,0.0,moderate,3070189897,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.6666666666666666,32.0,0.6875,33.0,0.0,0.0,0.9152927799886299,69,0,0,0
delta0.00__moderate,0.0,moderate,3070189897,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.6875,33.0,0.7083333333333334,34.0,0.0,0.0,0.9187038089823764,63,0,0,0
delta0.00__moderate,0.0,moderate,3070189897,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.9050596930073905,80,0,0,0
delta0.00__moderate,0.0,moderate,3070189897,equal,equal,,equal,True,False,0.6041666666666666,29.0,0.625,30.0,0.0,0.0,0.7896532120523024,370,0,0,0
delta0.00__moderate,0.0,moderate,3099722351,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.964964964964965,64,0,0,747
delta0.00__moderate,0.0,moderate,3099722351,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.963963963963964,72,0,0,627
delta0.00__moderate,0.0,moderate,3099722351,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9474474474474475,105,0,0,612
delta0.00__moderate,0.0,moderate,3099722351,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.963963963963964,72,0,0,671
delta0.00__moderate,0.0,moderate,3099722351,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8658658658658659,49,0,0,0
delta0.00__moderate,0.0,moderate,3099722351,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.6458333333333334,31.0,0.6458333333333334,31.0,0.0,0.0,0.9129129129129129,104,0,0,0
delta0.00__moderate,0.0,moderate,3099722351,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.938938938938939,98,0,0,0
delta0.00__moderate,0.0,moderate,3099722351,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.8938938938938938,131,0,0,0
delta0.00__moderate,0.0,moderate,3099722351,equal,equal,,equal,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.7327327327327328,534,0,0,0
delta0.00__moderate,0.0,moderate,3116983969,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9281006590772918,117,0,0,635
delta0.00__moderate,0.0,moderate,3116983969,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.914319952067106,136,0,0,623
delta0.00__moderate,0.0,moderate,3116983969,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.914319952067106,137,0,0,627
delta0.00__moderate,0.0,moderate,3116983969,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.914319952067106,138,0,0,654
delta0.00__moderate,0.0,moderate,3116983969,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9436788496105453,39,0,0,0
delta0.00__moderate,0.0,moderate,3116983969,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9017375674056322,82,0,0,0
delta0.00__moderate,0.0,moderate,3116983969,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.8921509886159377,100,0,0,0
delta0.00__moderate,0.0,moderate,3116983969,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9029358897543439,98,0,0,0
delta0.00__moderate,0.0,moderate,3116983969,equal,equal,,equal,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.8370281605751947,272,0,0,0
delta0.00__moderate,0.0,moderate,3153527322,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9611928104575164,90,0,0,623
delta0.00__moderate,0.0,moderate,3153527322,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9444444444444444,135,0,0,645
delta0.00__moderate,0.0,moderate,3153527322,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.948937908496732,121,0,0,641
delta0.00__moderate,0.0,moderate,3153527322,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9415849673202614,141,0,0,673
delta0.00__moderate,0.0,moderate,3153527322,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9505718954248366,80,0,0,0
delta0.00__moderate,0.0,moderate,3153527322,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9550653594771242,76,0,0,0
delta0.00__moderate,0.0,moderate,3153527322,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9599673202614379,58,0,0,0
delta0.00__moderate,0.0,moderate,3153527322,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9505718954248366,84,0,0,0
delta0.00__moderate,0.0,moderate,3153527322,equal,equal,,equal,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.9366830065359477,155,0,0,0
delta0.00__moderate,0.0,moderate,3164050495,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9425,114,0,0,664
delta0.00__moderate,0.0,moderate,3164050495,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9075,184,0,0,644
delta0.00__moderate,0.0,moderate,3164050495,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.905,189,0,0,715
delta0.00__moderate,0.0,moderate,3164050495,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.896,207,0,0,697
delta0.00__moderate,0.0,moderate,3164050495,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9385,103,0,0,0
delta0.00__moderate,0.0,moderate,3164050495,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.922,102,0,0,0
delta0.00__moderate,0.0,moderate,3164050495,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.922,103,0,0,0
delta0.00__moderate,0.0,moderate,3164050495,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.869,217,0,0,0
delta0.00__moderate,0.0,moderate,3164050495,equal,equal,,equal,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.748,504,0,0,0
delta0.00__moderate,0.0,moderate,3166920227,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9218910585817061,150,0,0,631
delta0.00__moderate,0.0,moderate,3166920227,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.908016443987667,174,0,0,636
delta0.00__moderate,0.0,moderate,3166920227,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.906988694758479,178,0,0,622
delta0.00__moderate,0.0,moderate,3166920227,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.908016443987667,176,0,0,642
delta0.00__moderate,0.0,moderate,3166920227,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9167523124357657,117,0,0,0
delta0.00__moderate,0.0,moderate,3166920227,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9280575539568345,114,0,0,0
delta0.00__moderate,0.0,moderate,3166920227,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.7083333333333334,34.0,0.7291666666666666,35.0,0.0,0.0,0.9100719424460432,154,0,0,0
delta0.00__moderate,0.0,moderate,3166920227,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9290853031860226,106,0,0,0
delta0.00__moderate,0.0,moderate,3166920227,equal,equal,,equal,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.7738951695786228,440,0,0,0
delta0.00__moderate,0.0,moderate,3175937812,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9096871846619576,177,0,0,638
delta0.00__moderate,0.0,moderate,3175937812,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.8970736629667003,203,0,0,612
delta0.00__moderate,0.0,moderate,3175937812,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9006054490413723,196,0,0,647
delta0.00__moderate,0.0,moderate,3175937812,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.8970736629667003,203,0,0,625
delta0.00__moderate,0.0,moderate,3175937812,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.8895055499495459,84,0,0,0
delta0.00__moderate,0.0,moderate,3175937812,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8980827447023209,109,0,0,0
delta0.00__moderate,0.0,moderate,3175937812,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8975782038345106,112,0,0,0
delta0.00__moderate,0.0,moderate,3175937812,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9011099899091827,103,0,0,0
delta0.00__moderate,0.0,moderate,3175937812,equal,equal,,equal,True,False,0.625,30.0,0.6458333333333334,31.0,0.0,0.0,0.7532795156407669,489,0,0,0
delta0.00__moderate,0.0,moderate,3192653688,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9366197183098591,143,0,0,621
delta0.00__moderate,0.0,moderate,3192653688,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9366197183098591,150,0,0,617
delta0.00__moderate,0.0,moderate,3192653688,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9366197183098591,150,0,0,637
delta0.00__moderate,0.0,moderate,3192653688,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9366197183098591,150,0,0,637
delta0.00__moderate,0.0,moderate,3192653688,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.947804473902237,62,0,0,0
delta0.00__moderate,0.0,moderate,3192653688,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.7291666666666666,35.0,0.75,36.0,0.0,0.0,0.9378624689312345,116,0,0,0
delta0.00__moderate,0.0,moderate,3192653688,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.7083333333333334,34.0,0.7291666666666666,35.0,0.0,0.0,0.9333057166528583,129,0,0,0
delta0.00__moderate,0.0,moderate,3192653688,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.7291666666666666,35.0,0.75,36.0,0.0,0.0,0.9453189726594863,91,0,0,0
delta0.00__moderate,0.0,moderate,3192653688,equal,equal,,equal,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.8591549295774648,340,0,0,0
delta0.00__moderate,0.0,moderate,3200726976,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.934657270980141,102,0,0,643
delta0.00__moderate,0.0,moderate,3200726976,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.931454196028187,107,0,0,641
delta0.00__moderate,0.0,moderate,3200726976,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9122357463164638,137,0,0,649
delta0.00__moderate,0.0,moderate,3200726976,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9090326713645099,142,0,0,668
delta0.00__moderate,0.0,moderate,3200726976,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8898142216527867,106,0,0,0
delta0.00__moderate,0.0,moderate,3200726976,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.8584240871236387,126,0,0,0
