mode,seed,policy,epoch,n_active,churn_units,churn_frac,binding_commitments,commitment_infeasible,capacity_violation,mean_completion,mean_quality
full,32632808,leases,65,4,0,0.0,2,0,0,0.0,0.0
full,32632808,leases,66,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases,67,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases,68,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases,69,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases,70,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases,71,4,0,0.0,4,0,0,0.0,0.0
full,32632808,leases,72,4,0,0.0,4,0,0,0.0,0.0
full,32632808,leases,73,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases,74,4,0,0.0,4,0,0,0.0,0.0
full,32632808,leases,75,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases,76,4,489,0.31047619047619046,1,0,0,0.0,0.0
full,32632808,leases,77,4,0,0.0,2,0,0,0.0,0.0
full,32632808,leases,78,4,0,0.0,2,0,0,0.0,0.0
full,32632808,leases,79,4,1,0.0006349206349206349,1,0,0,0.0,0.0
full,32632808,leases,80,4,0,0.0,1,0,0,0.0,0.0
full,32632808,leases,81,4,1,0.0006349206349206349,3,0,0,0.0,0.0
full,32632808,leases,82,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases,83,4,77,0.04888888888888889,1,0,0,0.0,0.0
full,32632808,leases,84,4,183,0.11619047619047619,0,0,0,0.05,0.04922774127371279
full,32632808,leases,85,4,1,0.0006349206349206349,1,0,0,0.05,0.04922774127371279
full,32632808,leases,86,4,0,0.0,1,0,0,0.05,0.04922774127371279
full,32632808,leases,87,4,0,0.0,1,0,0,0.05,0.04922774127371279
full,32632808,leases,88,4,0,0.0,1,0,0,0.05,0.04922774127371279
full,32632808,leases,89,3,357,0.22666666666666666,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,leases,90,3,1,0.0006349206349206349,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,leases,91,3,1,0.0006349206349206349,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,leases,92,3,0,0.0,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,leases,93,3,0,0.0,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,leases,94,2,500,0.31746031746031744,0,0,0,1.0,0.9879006429331593
full,32632808,leases,95,2,34,0.02158730158730159,1,0,0,1.0,0.9879006429331593
full,32632808,leases,96,2,0,0.0,2,0,0,1.0,0.9879006429331593
full,32632808,leases,97,2,0,0.0,2,0,0,1.0,0.9879006429331593
full,32632808,leases,98,2,0,0.0,2,0,0,1.0,0.9879006429331593
full,32632808,leases,99,2,0,0.0,2,0,0,1.0,0.9879006429331593
full,32632808,leases_shortfall,0,5,1567,0.9949206349206349,0,0,0,0.0,0.0
full,32632808,leases_shortfall,1,5,0,0.0,5,0,0,0.0,0.0
full,32632808,leases_shortfall,2,5,0,0.0,5,0,0,0.0,0.0
full,32632808,leases_shortfall,3,5,703,0.44634920634920633,1,0,0,0.16,0.15057209850273245
full,32632808,leases_shortfall,4,5,0,0.0,2,0,0,0.16,0.15057209850273245
full,32632808,leases_shortfall,5,5,1041,0.660952380952381,0,0,0,0.0,0.0
full,32632808,leases_shortfall,6,5,0,0.0,1,0,0,0.0,0.0
full,32632808,leases_shortfall,7,4,413,0.26222222222222225,0,0,0,0.05,0.05
full,32632808,leases_shortfall,8,5,576,0.3657142857142857,0,0,0,0.0,0.0
full,32632808,leases_shortfall,9,5,0,0.0,1,0,0,0.0,0.0
full,32632808,leases_shortfall,10,5,0,0.0,1,0,0,0.0,0.0
full,32632808,leases_shortfall,11,6,89,0.05650793650793651,0,0,0,0.0,0.0
full,32632808,leases_shortfall,12,6,0,0.0,1,0,0,0.0,0.0
full,32632808,leases_shortfall,13,6,470,0.2984126984126984,0,0,0,0.0,0.0
full,32632808,leases_shortfall,14,5,924,0.5866666666666667,0,0,0,0.08,0.07398634309729513
full,32632808,leases_shortfall,15,5,0,0.0,1,0,0,0.08,0.07398634309729513
full,32632808,leases_shortfall,16,5,0,0.0,2,0,0,0.08,0.07398634309729513
full,32632808,leases_shortfall,17,5,0,0.0,2,0,0,0.08,0.07398634309729513
full,32632808,leases_shortfall,18,5,52,0.03301587301587302,0,0,0,0.08,0.07398634309729513
full,32632808,leases_shortfall,19,5,0,0.0,1,0,0,0.08,0.07398634309729513
full,32632808,leases_shortfall,20,5,131,0.08317460317460318,0,0,0,0.12,0.11808141680709623
full,32632808,leases_shortfall,21,5,0,0.0,1,0,0,0.12,0.11808141680709623
full,32632808,leases_shortfall,22,5,0,0.0,1,0,0,0.12,0.11808141680709623
full,32632808,leases_shortfall,23,5,0,0.0,1,0,0,0.12,0.11808141680709623
full,32632808,leases_shortfall,24,5,0,0.0,2,0,0,0.12,0.11808141680709623
full,32632808,leases_shortfall,25,5,5,0.0031746031746031746,2,0,0,0.12,0.11808141680709623
full,32632808,leases_shortfall,26,5,0,0.0,3,0,0,0.12,0.11808141680709623
full,32632808,leases_shortfall,27,4,336,0.21333333333333335,0,0,0,0.0,0.0
full,32632808,leases_shortfall,28,4,0,0.0,0,0,0,0.0,0.0
full,32632808,leases_shortfall,29,4,0,0.0,1,0,0,0.0,0.0
full,32632808,leases_shortfall,30,4,1020,0.9247506799637353,0,1,0,0.3,0.19003654237831447
full,32632808,leases_shortfall,31,4,5,0.004533091568449683,1,1,0,0.3,0.19003654237831447
full,32632808,leases_shortfall,32,4,0,0.0,1,1,0,0.3,0.19003654237831447
full,32632808,leases_shortfall,33,6,835,0.757026291931097,0,0,0,0.16666666666666666,0.09743943426999051
full,32632808,leases_shortfall,34,7,126,0.11423390752493201,0,0,0,0.14285714285714285,0.08351951508856328
full,32632808,leases_shortfall,35,7,731,0.6627379873073436,0,0,0,0.14285714285714285,0.08351951508856328
full,32632808,leases_shortfall,36,7,0,0.0,1,0,0,0.14285714285714285,0.08351951508856328
full,32632808,leases_shortfall,37,7,0,0.0,1,0,0,0.14285714285714285,0.08351951508856328
full,32632808,leases_shortfall,38,7,504,0.45693563009972804,0,0,0,0.0,0.0
full,32632808,leases_shortfall,39,6,212,0.19220308250226656,0,0,0,0.0,0.0
full,32632808,leases_shortfall,40,6,611,0.5539437896645513,0,0,0,0.0,0.0
full,32632808,leases_shortfall,41,6,829,0.7515865820489573,1,0,0,0.0,0.0
full,32632808,leases_shortfall,42,6,0,0.0,2,0,0,0.0,0.0
full,32632808,leases_shortfall,43,5,460,0.4170444242973708,0,0,0,0.04,0.023658666520614872
full,32632808,leases_shortfall,44,5,0,0.0,1,0,0,0.04,0.023658666520614872
full,32632808,leases_shortfall,45,4,565,0.5122393472348141,0,0,0,0.0,0.0
full,32632808,leases_shortfall,46,4,0,0.0,1,0,0,0.0,0.0
full,32632808,leases_shortfall,47,4,0,0.0,1,0,0,0.0,0.0
full,32632808,leases_shortfall,48,4,0,0.0,1,0,0,0.0,0.0
full,32632808,leases_shortfall,49,4,0,0.0,2,0,0,0.0,0.0
full,32632808,leases_shortfall,50,4,0,0.0,2,0,0,0.0,0.0
full,32632808,leases_shortfall,51,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases_shortfall,52,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases_shortfall,53,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases_shortfall,54,4,0,0.0,4,0,0,0.0,0.0
full,32632808,leases_shortfall,55,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases_shortfall,56,4,0,0.0,4,0,0,0.0,0.0
full,32632808,leases_shortfall,57,4,0,0.0,4,0,0,0.0,0.0
full,32632808,leases_shortfall,58,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases_shortfall,59,4,3,0.0027198549410698096,2,0,0,0.0,0.0
full,32632808,leases_shortfall,60,4,472,0.29968253968253966,0,0,0,0.0,0.0
full,32632808,leases_shortfall,61,4,0,0.0,1,0,0,0.0,0.0
full,32632808,leases_shortfall,62,4,0,0.0,1,0,0,0.0,0.0
full,32632808,leases_shortfall,63,4,0,0.0,1,0,0,0.0,0.0
full,32632808,leases_shortfall,64,4,0,0.0,2,0,0,0.0,0.0
full,32632808,leases_shortfall,65,4,0,0.0,2,0,0,0.0,0.0
full,32632808,leases_shortfall,66,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases_shortfall,67,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases_shortfall,68,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases_shortfall,69,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases_shortfall,70,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases_shortfall,71,4,0,0.0,4,0,0,0.0,0.0
full,32632808,leases_shortfall,72,4,0,0.0,4,0,0,0.0,0.0
full,32632808,leases_shortfall,73,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases_shortfall,74,4,0,0.0,4,0,0,0.0,0.0
full,32632808,leases_shortfall,75,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases_shortfall,76,4,489,0.31047619047619046,1,0,0,0.0,0.0
full,32632808,leases_shortfall,77,4,0,0.0,2,0,0,0.0,0.0
full,32632808,leases_shortfall,78,4,0,0.0,2,0,0,0.0,0.0
full,32632808,leases_shortfall,79,4,1,0.0006349206349206349,1,0,0,0.0,0.0
full,32632808,leases_shortfall,80,4,0,0.0,1,0,0,0.0,0.0
full,32632808,leases_shortfall,81,4,1,0.0006349206349206349,3,0,0,0.0,0.0
full,32632808,leases_shortfall,82,4,0,0.0,3,0,0,0.0,0.0
full,32632808,leases_shortfall,83,4,77,0.04888888888888889,1,0,0,0.0,0.0
full,32632808,leases_shortfall,84,4,183,0.11619047619047619,0,0,0,0.05,0.04922774127371279
full,32632808,leases_shortfall,85,4,1,0.0006349206349206349,1,0,0,0.05,0.04922774127371279
full,32632808,leases_shortfall,86,4,0,0.0,1,0,0,0.05,0.04922774127371279
full,32632808,leases_shortfall,87,4,0,0.0,1,0,0,0.05,0.04922774127371279
full,32632808,leases_shortfall,88,4,0,0.0,1,0,0,0.05,0.04922774127371279
full,32632808,leases_shortfall,89,3,357,0.22666666666666666,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,leases_shortfall,90,3,1,0.0006349206349206349,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,leases_shortfall,91,3,1,0.0006349206349206349,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,leases_shortfall,92,3,0,0.0,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,leases_shortfall,93,3,0,0.0,0,0,0,0.26666666666666666,0.23987578684059419
full,32632808,leases_shortfall,94,2,500,0.31746031746031744,0,0,0,1.0,0.9879006429331593
full,32632808,leases_shortfall,95,2,34,0.02158730158730159,1,0,0,1.0,0.9879006429331593
full,32632808,leases_shortfall,96,2,0,0.0,2,0,0,1.0,0.9879006429331593
full,32632808,leases_shortfall,97,2,0,0.0,2,0,0,1.0,0.9879006429331593
full,32632808,leases_shortfall,98,2,0,0.0,2,0,0,1.0,0.9879006429331593
full,32632808,leases_shortfall,99,2,0,0.0,2,0,0,1.0,0.9879006429331593
full,3062577130,reoptimize,0,5,1569,0.9961904761904762,0,0,0,0.0,0.0
full,3062577130,reoptimize,1,5,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,2,5,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,3,5,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,4,5,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,5,5,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,6,5,1143,0.7257142857142858,0,0,0,0.12,0.07132001194893374
full,3062577130,reoptimize,7,4,413,0.26222222222222225,0,0,0,0.0,0.0
full,3062577130,reoptimize,8,4,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,9,4,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,10,5,617,0.39174603174603173,0,0,0,0.0,0.0
full,3062577130,reoptimize,11,5,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,12,5,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,13,5,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,14,5,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,15,5,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,16,5,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,17,5,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,18,5,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,19,6,617,0.39174603174603173,0,0,0,0.0,0.0
full,3062577130,reoptimize,20,6,1188,0.7542857142857143,0,0,0,0.03333333333333333,0.03333333333333333
full,3062577130,reoptimize,21,6,538,0.3415873015873016,0,0,0,0.03333333333333333,0.03333333333333333
full,3062577130,reoptimize,22,6,0,0.0,0,0,0,0.03333333333333333,0.03333333333333333
full,3062577130,reoptimize,23,6,0,0.0,0,0,0,0.03333333333333333,0.03333333333333333
full,3062577130,reoptimize,24,6,0,0.0,0,0,0,0.03333333333333333,0.03333333333333333
full,3062577130,reoptimize,25,7,602,0.38222222222222224,0,0,0,0.0,0.0
full,3062577130,reoptimize,26,8,608,0.38603174603174606,0,0,0,0.0,0.0
full,3062577130,reoptimize,27,8,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,28,8,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,29,8,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,30,8,474,0.42973708068902994,0,0,0,0.0,0.0
full,3062577130,reoptimize,31,8,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,32,9,286,0.25929283771532186,0,0,0,0.0,0.0
full,3062577130,reoptimize,33,9,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,34,9,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,35,9,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,36,9,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,37,8,166,0.15049864007252947,0,0,0,0.0,0.0
full,3062577130,reoptimize,38,8,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,39,8,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,40,8,567,0.514052583862194,0,0,0,0.025,0.01397587216054016
full,3062577130,reoptimize,41,7,297,0.2692656391659112,0,0,0,0.028571428571428574,0.01597242532633161
full,3062577130,reoptimize,42,7,0,0.0,0,0,0,0.028571428571428574,0.01597242532633161
full,3062577130,reoptimize,43,7,0,0.0,0,0,0,0.028571428571428574,0.01597242532633161
full,3062577130,reoptimize,44,7,0,0.0,0,0,0,0.028571428571428574,0.01597242532633161
full,3062577130,reoptimize,45,7,0,0.0,0,0,0,0.028571428571428574,0.01597242532633161
full,3062577130,reoptimize,46,7,0,0.0,0,0,0,0.028571428571428574,0.01597242532633161
full,3062577130,reoptimize,47,7,0,0.0,0,0,0,0.028571428571428574,0.01597242532633161
full,3062577130,reoptimize,48,7,0,0.0,0,0,0,0.028571428571428574,0.01597242532633161
full,3062577130,reoptimize,49,7,0,0.0,0,0,0,0.028571428571428574,0.01597242532633161
full,3062577130,reoptimize,50,6,287,0.2601994560290118,0,0,0,0.03333333333333333,0.018634496214053546
full,3062577130,reoptimize,51,6,0,0.0,0,0,0,0.03333333333333333,0.018634496214053546
full,3062577130,reoptimize,52,5,263,0.2384406165004533,0,0,0,0.0,0.0
full,3062577130,reoptimize,53,5,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,54,5,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,55,5,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,56,5,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,57,4,460,0.4170444242973708,0,0,0,0.0,0.0
full,3062577130,reoptimize,58,4,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,59,4,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,60,4,471,0.29904761904761906,0,0,0,0.0,0.0
full,3062577130,reoptimize,61,4,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,62,4,0,0.0,0,0,0,0.0,0.0
full,3062577130,reoptimize,63,3,542,0.3441269841269841,0,0,0,0.13333333333333333,0.13309735910254633
full,3062577130,reoptimize,64,3,0,0.0,0,0,0,0.13333333333333333,0.13309735910254633
full,3062577130,reoptimize,65,3,0,0.0,0,0,0,0.13333333333333333,0.13309735910254633
full,3062577130,reoptimize,66,3,0,0.0,0,0,0,0.13333333333333333,0.13309735910254633
full,3062577130,reoptimize,67,3,0,0.0,0,0,0,0.13333333333333333,0.13309735910254633
full,3062577130,reoptimize,68,3,0,0.0,0,0,0,0.13333333333333333,0.13309735910254633
full,3062577130,reoptimize,69,3,0,0.0,0,0,0,0.13333333333333333,0.13309735910254633
full,3062577130,reoptimize,70,3,0,0.0,0,0,0,0.13333333333333333,0.13309735910254633
full,3062577130,reoptimize,71,3,0,0.0,0,0,0,0.13333333333333333,0.13309735910254633
full,3062577130,reoptimize,72,3,0,0.0,0,0,0,0.13333333333333333,0.13309735910254633
full,3062577130,reoptimize,73,3,0,0.0,0,0,0,0.13333333333333333,0.13309735910254633
full,3062577130,reoptimize,74,3,0,0.0,0,0,0,0.13333333333333333,0.13309735910254633
full,3062577130,reoptimize,75,3,0,0.0,0,0,0,0.13333333333333333,0.13309735910254633
full,3062577130,reoptimize,76,3,465,0.29523809523809524,0,0,0,0.3333333333333333,0.3102492094815255
full,3062577130,reoptimize,77,2,483,0.30666666666666664,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,78,2,0,0.0,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,79,2,0,0.0,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,80,2,0,0.0,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,81,2,0,0.0,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,82,2,14,0.008888888888888889,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,83,2,0,0.0,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,84,2,15,0.009523809523809525,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,85,2,0,0.0,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,86,2,1,0.0006349206349206349,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,87,2,0,0.0,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,88,2,0,0.0,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,89,2,0,0.0,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,90,2,0,0.0,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,91,2,190,0.12063492063492064,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,92,2,0,0.0,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,93,2,0,0.0,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,94,2,0,0.0,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,95,2,0,0.0,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,96,2,0,0.0,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,97,2,0,0.0,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,98,2,0,0.0,0,0,0,1.0,0.9845706828654959
full,3062577130,reoptimize,99,2,0,0.0,0,0,0,1.0,0.9845706828654959
full,3062577130,permanent_floors,0,5,1569,0.9961904761904762,0,0,0,0.0,0.0
full,3062577130,permanent_floors,1,5,0,0.0,5,0,0,0.0,0.0
full,3062577130,permanent_floors,2,5,0,0.0,5,0,0,0.0,0.0
full,3062577130,permanent_floors,3,5,0,0.0,5,0,0,0.0,0.0
full,3062577130,permanent_floors,4,5,0,0.0,5,0,0,0.0,0.0
full,3062577130,permanent_floors,5,5,0,0.0,5,0,0,0.0,0.0
full,3062577130,permanent_floors,6,5,1070,0.6793650793650794,1,0,0,0.2,0.12073533645722781
full,3062577130,permanent_floors,7,4,392,0.24888888888888888,0,0,0,0.0,0.0
full,3062577130,permanent_floors,8,4,0,0.0,0,0,0,0.0,0.0
full,3062577130,permanent_floors,9,4,0,0.0,0,0,0,0.0,0.0
full,3062577130,permanent_floors,10,5,407,0.2584126984126984,0,0,0,0.0,0.0
full,3062577130,permanent_floors,11,5,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,12,5,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,13,5,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,14,5,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,15,5,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,16,5,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,17,5,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,18,5,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,19,5,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,20,6,985,0.6253968253968254,0,0,0,0.0,0.0
full,3062577130,permanent_floors,21,6,575,0.36507936507936506,0,0,0,0.0,0.0
full,3062577130,permanent_floors,22,6,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,23,6,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,24,6,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,25,7,439,0.2787301587301587,0,0,0,0.0,0.0
full,3062577130,permanent_floors,26,7,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,27,7,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,28,7,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,29,7,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,30,7,737,0.6681776971894833,0,1,0,0.0,0.0
full,3062577130,permanent_floors,31,7,0,0.0,0,1,0,0.0,0.0
full,3062577130,permanent_floors,32,7,0,0.0,0,1,0,0.0,0.0
full,3062577130,permanent_floors,33,7,0,0.0,0,1,0,0.0,0.0
full,3062577130,permanent_floors,34,7,0,0.0,0,1,0,0.0,0.0
full,3062577130,permanent_floors,35,7,0,0.0,0,1,0,0.0,0.0
full,3062577130,permanent_floors,36,7,0,0.0,0,1,0,0.0,0.0
full,3062577130,permanent_floors,37,6,404,0.36627379873073435,0,1,0,0.0,0.0
full,3062577130,permanent_floors,38,6,0,0.0,0,1,0,0.0,0.0
full,3062577130,permanent_floors,39,6,0,0.0,0,1,0,0.0,0.0
full,3062577130,permanent_floors,40,6,767,0.6953762466001813,0,1,0,0.03333333333333333,0.018634496214053546
full,3062577130,permanent_floors,41,5,322,0.29193109700815956,0,1,0,0.0,0.0
full,3062577130,permanent_floors,42,5,0,0.0,0,1,0,0.0,0.0
full,3062577130,permanent_floors,43,5,0,0.0,0,1,0,0.0,0.0
full,3062577130,permanent_floors,44,5,0,0.0,0,1,0,0.0,0.0
full,3062577130,permanent_floors,45,5,0,0.0,0,1,0,0.0,0.0
full,3062577130,permanent_floors,46,5,0,0.0,0,1,0,0.0,0.0
full,3062577130,permanent_floors,47,5,0,0.0,0,1,0,0.0,0.0
full,3062577130,permanent_floors,48,5,0,0.0,0,1,0,0.0,0.0
full,3062577130,permanent_floors,49,5,0,0.0,0,1,0,0.0,0.0
full,3062577130,permanent_floors,50,6,324,0.2937443336355394,0,0,0,0.0,0.0
full,3062577130,permanent_floors,51,6,0,0.0,2,0,0,0.0,0.0
full,3062577130,permanent_floors,52,5,26,0.02357207615593835,1,0,0,0.0,0.0
full,3062577130,permanent_floors,53,5,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,54,5,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,55,5,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,56,5,0,0.0,1,0,0,0.0,0.0
full,3062577130,permanent_floors,57,4,242,0.21940163191296463,0,0,0,0.1,0.09405575234185799
full,3062577130,permanent_floors,58,4,0,0.0,1,0,0,0.1,0.09405575234185799
full,3062577130,permanent_floors,59,4,0,0.0,1,0,0,0.1,0.09405575234185799
full,3062577130,permanent_floors,60,4,737,0.46793650793650793,0,0,0,0.15,0.14040675706920255
full,3062577130,permanent_floors,61,4,0,0.0,0,0,0,0.15,0.14040675706920255
full,3062577130,permanent_floors,62,4,0,0.0,0,0,0,0.15,0.14040675706920255
full,3062577130,permanent_floors,63,3,464,0.2946031746031746,0,0,0,0.19999999999999998,0.17887567609227006
full,3062577130,permanent_floors,64,3,0,0.0,0,0,0,0.19999999999999998,0.17887567609227006
full,3062577130,permanent_floors,65,3,0,0.0,0,0,0,0.19999999999999998,0.17887567609227006
full,3062577130,permanent_floors,66,3,0,0.0,0,0,0,0.19999999999999998,0.17887567609227006
full,3062577130,permanent_floors,67,3,0,0.0,0,0,0,0.19999999999999998,0.17887567609227006
full,3062577130,permanent_floors,68,3,0,0.0,0,0,0,0.19999999999999998,0.17887567609227006
full,3062577130,permanent_floors,69,3,0,0.0,0,0,0,0.19999999999999998,0.17887567609227006
full,3062577130,permanent_floors,70,3,0,0.0,0,0,0,0.19999999999999998,0.17887567609227006
full,3062577130,permanent_floors,71,3,0,0.0,0,0,0,0.19999999999999998,0.17887567609227006
full,3062577130,permanent_floors,72,3,0,0.0,0,0,0,0.19999999999999998,0.17887567609227006
full,3062577130,permanent_floors,73,3,0,0.0,0,0,0,0.19999999999999998,0.17887567609227006
full,3062577130,permanent_floors,74,3,0,0.0,0,0,0,0.19999999999999998,0.17887567609227006
full,3062577130,permanent_floors,75,3,0,0.0,0,0,0,0.19999999999999998,0.17887567609227006
full,3062577130,permanent_floors,76,3,1008,0.64,0,0,0,0.13333333333333333,0.13333333333333333
