sweep,cell,regime,kind,concentration,floor_regime,contention,contention_ratio,seed,task_workload_hash,scenario_hash,latent_probs_by_agent,realized_task_counts_by_agent,unique_archetypes_per_agent,frac_agents_all_four_archetypes,unique_archetypes_per_agent_mean,task_entropy_mean,task_mixture_tv_mean_pairwise,resource_demand_tv_mean_pairwise,resource_centroid_distance_mean,aggregate_mandatory_demand,capacity_by_resource,realized_contention_by_resource,active_resource_count,inactive_resources,floor_fraction_by_resource,declaration_source,redraws,reject_reason
workload,dirichlet_1.0__high,dirichlet_1.0,dirichlet,1.0,unit,high,1.9,393081195,4c8ba35211b2eeae,052056b4dae5ee0c,"[[0.014198828425653637, 0.3198605469043399, 0.10380723216784948, 0.562133392502157], [0.04943405003927873, 0.4548180938262154, 0.01804110392702559, 0.4777067522074803], [0.21142868555327984, 0.1195240592678149, 0.5641524731177475, 0.10489478206115778], [0.0768981813813325, 0.005419763426337713, 0.14160998985614023, 0.7760720653361894], [0.09624279315269578, 0.6607525462050912, 0.00227963909203701, 0.240725021550176], [0.5315929346438985, 0.07965606299541188, 0.34912570070920956, 0.03962530165148029]]","[{""research"": 0, ""code_review"": 4, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 0, ""code_review"": 4, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 2, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 2}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 7}, {""research"": 0, ""code_review"": 6, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 0}]","[3, 2, 4, 2, 2, 3]",0.16666666666666666,2.6666666666666665,0.610146646195619,0.5333333333333333,0.08902502867194535,0.061777000923468335,"{""COMPUTE"": 674, ""MEMORY"": 578, ""API_CREDITS"": 294, ""DATASET"": 176}","{""COMPUTE"": 355, ""MEMORY"": 304, ""API_CREDITS"": 155, ""DATASET"": 93}","{""COMPUTE"": 1.8985915492957746, ""MEMORY"": 1.9013157894736843, ""API_CREDITS"": 1.896774193548387, ""DATASET"": 1.89247311827957}",4,[],"{""COMPUTE"": 0.016901408450704224, ""MEMORY"": 0.019736842105263157, ""API_CREDITS"": 0.03870967741935484, ""DATASET"": 0.06451612903225806}",exact_pending_queue,0,
workload,dirichlet_1.0__high,dirichlet_1.0,dirichlet,1.0,unit,high,1.9,1217898226,d1f67ac61bfaf12f,149c4e9661022acc,"[[0.2402444861951271, 0.02150095903784004, 0.5175447032775135, 0.2207098514895194], [0.7166261616868411, 0.17423558490519753, 0.10870192879314063, 0.000436324614820835], [0.02834399458469745, 0.228333746757574, 0.7173600721957888, 0.02596218646193982], [0.16594176186852289, 0.5322666358543614, 0.17723518776725655, 0.12455641450985912], [0.3719216699117264, 0.036659973098951595, 0.19263981464275312, 0.3987785423465689], [0.019269445162710324, 0.859023411136544, 0.0458011218970266, 0.0759060218037191]]","[{""research"": 2, ""code_review"": 0, ""doc_processing"": 4, ""monitoring"": 2}, {""research"": 7, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 6, ""monitoring"": 0}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 2}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}]","[3, 2, 3, 4, 3, 1]",0.16666666666666666,2.6666666666666665,0.5476466461956191,0.6333333333333333,0.04747030475563083,0.03252073170891104,"{""COMPUTE"": 984, ""MEMORY"": 804, ""API_CREDITS"": 472, ""DATASET"": 160}","{""COMPUTE"": 518, ""MEMORY"": 423, ""API_CREDITS"": 248, ""DATASET"": 84}","{""COMPUTE"": 1.8996138996138996, ""MEMORY"": 1.900709219858156, ""API_CREDITS"": 1.903225806451613, ""DATASET"": 1.9047619047619047}",4,[],"{""COMPUTE"": 0.011583011583011582, ""MEMORY"": 0.014184397163120567, ""API_CREDITS"": 0.024193548387096774, ""DATASET"": 0.05952380952380952}",exact_pending_queue,0,
workload,dirichlet_1.0__high,dirichlet_1.0,dirichlet,1.0,unit,high,1.9,1595745102,2e57aaef8a04eeee,8f77232e7561f939,"[[0.17589533582365316, 0.19244987144360504, 0.31268131887136796, 0.3189734738613738], [0.033388387815296225, 0.2557054572980592, 0.5155916245692956, 0.19531453031734888], [0.22293719263430323, 0.34204215283362543, 0.06046420155273145, 0.3745564529793399], [0.18190610141550947, 0.6071747309794067, 0.04187260772491871, 0.16904655988016526], [0.3014982536449366, 0.1357112585922598, 0.41668903740734864, 0.14610145035545502], [0.11223478592000781, 0.15240636082432957, 0.06971822078305007, 0.6656406324726126]]","[{""research"": 1, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 2}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 4, ""monitoring"": 2}, {""research"": 3, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 3}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 5}]","[4, 3, 3, 3, 4, 2]",0.3333333333333333,3.1666666666666665,0.7693857761727331,0.38333333333333336,0.055260762489935056,0.038486189255155394,"{""COMPUTE"": 866, ""MEMORY"": 746, ""API_CREDITS"": 382, ""DATASET"": 240}","{""COMPUTE"": 456, ""MEMORY"": 393, ""API_CREDITS"": 201, ""DATASET"": 126}","{""COMPUTE"": 1.8991228070175439, ""MEMORY"": 1.8982188295165394, ""API_CREDITS"": 1.900497512437811, ""DATASET"": 1.9047619047619047}",4,[],"{""COMPUTE"": 0.013157894736842105, ""MEMORY"": 0.015267175572519083, ""API_CREDITS"": 0.029850746268656716, ""DATASET"": 0.047619047619047616}",exact_pending_queue,0,
workload,dirichlet_1.0__high,dirichlet_1.0,dirichlet,1.0,unit,high,1.9,2413048586,0fc4752547ff501a,b71784e85d29cce8,"[[0.2559334618052529, 0.4029030141388479, 0.2507229578590592, 0.09044056619683999], [0.10803936932218874, 0.2381905139394441, 0.016640941540449816, 0.6371291751979172], [0.4506753543929671, 0.23652521544576194, 0.26154463659823407, 0.05125479356303701], [0.027139966933394977, 0.1000055000839957, 0.6528085907456813, 0.220045942236928], [0.4196378107430701, 0.15057757894373194, 0.4172623706822082, 0.012522239630989803], [0.41695533901528, 0.28954127744909525, 0.20492594613095794, 0.0885774374046668]]","[{""research"": 3, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 2}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 5}, {""research"": 3, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 4, ""monitoring"": 2}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 4, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 1}]","[3, 3, 4, 3, 3, 4]",0.3333333333333333,3.3333333333333335,0.7851125991344721,0.425,0.05173688104105005,0.031988524454306506,"{""COMPUTE"": 962, ""MEMORY"": 806, ""API_CREDITS"": 446, ""DATASET"": 208}","{""COMPUTE"": 506, ""MEMORY"": 424, ""API_CREDITS"": 235, ""DATASET"": 109}","{""COMPUTE"": 1.901185770750988, ""MEMORY"": 1.900943396226415, ""API_CREDITS"": 1.897872340425532, ""DATASET"": 1.908256880733945}",4,[],"{""COMPUTE"": 0.011857707509881422, ""MEMORY"": 0.014150943396226415, ""API_CREDITS"": 0.02553191489361702, ""DATASET"": 0.05504587155963303}",exact_pending_queue,0,
workload,dirichlet_1.0__high,dirichlet_1.0,dirichlet,1.0,unit,high,1.9,453209340,932db7e5efe8966f,4b07e892d2dbca66,"[[0.16681005992631806, 0.01844677840680161, 0.4816940898702762, 0.33304907179660415], [0.43486638466466304, 0.0889549796643777, 0.47105116705325845, 0.005127468617700737], [0.4300897073580208, 0.03793148042908669, 0.46918137058054354, 0.06279744163234892], [0.2750370382564242, 0.14859846459594972, 0.4033829954393837, 0.17298150170824222], [0.028651153798144022, 0.3777218936322777, 0.2675591026590031, 0.32606784991057525], [0.49394449978240984, 0.009388338709258974, 0.4561656210700163, 0.04050154043831484]]","[{""research"": 5, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 5, ""monitoring"": 0}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 4, ""monitoring"": 0}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 4, ""monitoring"": 1}, {""research"": 3, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 5, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 0}]","[3, 2, 2, 3, 3, 2]",0.0,2.5,0.5978816777695023,0.325,0.024950214484572002,0.015849280389000627,"{""COMPUTE"": 1240, ""MEMORY"": 1015, ""API_CREDITS"": 593, ""DATASET"": 216}","{""COMPUTE"": 653, ""MEMORY"": 534, ""API_CREDITS"": 312, ""DATASET"": 114}","{""COMPUTE"": 1.898928024502297, ""MEMORY"": 1.900749063670412, ""API_CREDITS"": 1.9006410256410255, ""DATASET"": 1.894736842105263}",4,[],"{""COMPUTE"": 0.009188361408882083, ""MEMORY"": 0.011235955056179775, ""API_CREDITS"": 0.019230769230769232, ""DATASET"": 0.05263157894736842}",exact_pending_queue,0,
workload,dirichlet_1.0__high,dirichlet_1.0,dirichlet,1.0,unit,high,1.9,2920410359,fad76d4cde605e60,687eb81be6f50250,"[[0.629021828177719, 0.07832775269303009, 0.09071259996341251, 0.20193781916583847], [0.4526459967644549, 0.07814284337231618, 0.04291362218755978, 0.4262975376756693], [0.17970426116196028, 0.6814693188901048, 0.0783875284891677, 0.0604388914587673], [0.2343953075511926, 0.16818321636492806, 0.09345908509172364, 0.5039623909921557], [0.40676737147248665, 0.17846539857612576, 0.3638259539097307, 0.050941276041656755], [0.008275272893250881, 0.32979068250419924, 0.2089165830726648, 0.45301746152988515]]","[{""research"": 6, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 5, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 2, ""code_review"": 5, ""doc_processing"": 0, ""monitoring"": 1}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 5}, {""research"": 3, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 4}]","[3, 3, 3, 2, 3, 3]",0.0,2.8333333333333335,0.6316849329552996,0.5166666666666667,0.05360370670088906,0.03463880755934506,"{""COMPUTE"": 958, ""MEMORY"": 828, ""API_CREDITS"": 448, ""DATASET"": 256}","{""COMPUTE"": 504, ""MEMORY"": 436, ""API_CREDITS"": 236, ""DATASET"": 135}","{""COMPUTE"": 1.9007936507936507, ""MEMORY"": 1.8990825688073394, ""API_CREDITS"": 1.8983050847457628, ""DATASET"": 1.8962962962962964}",4,[],"{""COMPUTE"": 0.011904761904761904, ""MEMORY"": 0.013761467889908258, ""API_CREDITS"": 0.025423728813559324, ""DATASET"": 0.044444444444444446}",exact_pending_queue,0,
workload,dirichlet_1.0__high,dirichlet_1.0,dirichlet,1.0,unit,high,1.9,4282649469,37a15f323222970c,cfdc062f6389e569,"[[0.20480110553536726, 0.14703922520668616, 0.11585811671155241, 0.5323015525463942], [0.026371817010660718, 0.5313526457052701, 0.20427052847330412, 0.23800500881076508], [0.3260206920389787, 0.41347259685721016, 0.2214398288646211, 0.03906688223919009], [0.7590428115457717, 0.16641944368230244, 0.06902045981217361, 0.005517284959752417], [0.11106864869792883, 0.5390059313670095, 0.3298607400494723, 0.02006467988558958], [0.04658156849594949, 0.07988140700085172, 0.04008528999865066, 0.833451734504548]]","[{""research"": 2, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 5}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 4}, {""research"": 5, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 5, ""doc_processing"": 3, ""monitoring"": 0}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 6}]","[3, 3, 3, 1, 2, 3]",0.0,2.5,0.5094418340645747,0.65,0.09487584049905246,0.05957818839980611,"{""COMPUTE"": 906, ""MEMORY"": 778, ""API_CREDITS"": 410, ""DATASET"": 240}","{""COMPUTE"": 477, ""MEMORY"": 409, ""API_CREDITS"": 216, ""DATASET"": 126}","{""COMPUTE"": 1.89937106918239, ""MEMORY"": 1.902200488997555, ""API_CREDITS"": 1.8981481481481481, ""DATASET"": 1.9047619047619047}",4,[],"{""COMPUTE"": 0.012578616352201259, ""MEMORY"": 0.014669926650366748, ""API_CREDITS"": 0.027777777777777776, ""DATASET"": 0.03968253968253968}",exact_pending_queue,0,
workload,dirichlet_1.0__high,dirichlet_1.0,dirichlet,1.0,unit,high,1.9,2089981338,d28934ae1a92b748,0e836970ba923681,"[[0.19169589291940992, 0.28089054964122145, 0.39788753847456076, 0.12952601896480795], [0.13233865704271944, 0.6111612089160852, 0.024082579354112756, 0.23241755468708272], [0.11015830641942373, 0.24329907974905918, 0.3294052158158545, 0.31713739801566254], [0.03740988217428836, 0.25451635705863845, 0.5925693348634425, 0.11550442590363061], [0.09553938667286055, 0.09161441059763836, 0.21680536223178315, 0.5960408404977178], [0.631711468409749, 0.0008847588352479272, 0.11724509319899915, 0.25015867955600385]]","[{""research"": 0, ""code_review"": 3, ""doc_processing"": 4, ""monitoring"": 1}, {""research"": 2, ""code_review"": 4, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 6, ""monitoring"": 1}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 6, ""monitoring"": 0}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 6}, {""research"": 6, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 1}]","[3, 3, 3, 2, 3, 3]",0.0,2.8333333333333335,0.5750626300055082,0.6166666666666667,0.08593960698488348,0.05727113284593704,"{""COMPUTE"": 890, ""MEMORY"": 728, ""API_CREDITS"": 404, ""DATASET"": 160}","{""COMPUTE"": 468, ""MEMORY"": 383, ""API_CREDITS"": 213, ""DATASET"": 84}","{""COMPUTE"": 1.9017094017094016, ""MEMORY"": 1.9007832898172323, ""API_CREDITS"": 1.8967136150234742, ""DATASET"": 1.9047619047619047}",4,[],"{""COMPUTE"": 0.01282051282051282, ""MEMORY"": 0.015665796344647518, ""API_CREDITS"": 0.028169014084507043, ""DATASET"": 0.05952380952380952}",exact_pending_queue,0,
workload,dirichlet_1.0__high,dirichlet_1.0,dirichlet,1.0,unit,high,1.9,1751949247,aa2944cb9d067b8b,1ed4ec537bb56fd1,"[[0.4124807671712969, 0.14132424137289723, 0.064151287087141, 0.3820437043686649], [0.14693144338265002, 0.5690464300977145, 0.05094262580434727, 0.23307950071528824], [0.2261017678837323, 0.1516820621826549, 0.5078133258241294, 0.11440284410948355], [0.00854988252343121, 0.14949351851447043, 0.11067258144346295, 0.7312840175186354], [0.0002657228928163636, 0.10772444767054025, 0.10444108678844596, 0.7875687426481974], [0.20646635984278158, 0.12617470240492393, 0.2737978778915727, 0.39356105986072176]]","[{""research"": 2, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 6, ""monitoring"": 2}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 6}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 5}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 4}]","[2, 4, 2, 3, 3, 3]",0.16666666666666666,2.8333333333333335,0.6078256198776608,0.44166666666666665,0.08134893747439136,0.053300638142049,"{""COMPUTE"": 706, ""MEMORY"": 618, ""API_CREDITS"": 270, ""DATASET"": 240}","{""COMPUTE"": 372, ""MEMORY"": 325, ""API_CREDITS"": 142, ""DATASET"": 126}","{""COMPUTE"": 1.8978494623655915, ""MEMORY"": 1.9015384615384616, ""API_CREDITS"": 1.9014084507042253, ""DATASET"": 1.9047619047619047}",4,[],"{""COMPUTE"": 0.016129032258064516, ""MEMORY"": 0.018461538461538463, ""API_CREDITS"": 0.04225352112676056, ""DATASET"": 0.047619047619047616}",exact_pending_queue,0,
workload,dirichlet_1.0__high,dirichlet_1.0,dirichlet,1.0,unit,high,1.9,4210982914,9a0d1d691557c5c7,b2e3fd8baf3cc7aa,"[[0.09121983238153239, 0.30035421681086566, 0.18621465015666716, 0.4222113006509348], [0.6487456493146712, 0.037896723768984446, 0.07626226403169532, 0.237095362884649], [0.2806279047780838, 0.4266702489742504, 0.019809374141114507, 0.2728924721065513], [0.7382854987672153, 0.0006493624600384978, 0.12104712929537992, 0.14001800947736615], [0.5030066289642727, 0.17323349191288834, 0.2965140576998206, 0.027245821423018287], [0.34267759387791863, 0.1603879673730076, 0.3808047714324015, 0.11612966731667233]]","[{""research"": 1, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 4}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 3}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 3}, {""research"": 5, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 5, ""monitoring"": 0}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 2}]","[3, 3, 3, 3, 2, 4]",0.16666666666666666,3.0,0.7239219430831468,0.43333333333333335,0.03626022501958136,0.022524634300904817,"{""COMPUTE"": 980, ""MEMORY"": 835, ""API_CREDITS"": 445, ""DATASET"": 248}","{""COMPUTE"": 516, ""MEMORY"": 439, ""API_CREDITS"": 234, ""DATASET"": 131}","{""COMPUTE"": 1.8992248062015504, ""MEMORY"": 1.9020501138952164, ""API_CREDITS"": 1.9017094017094016, ""DATASET"": 1.8931297709923665}",4,[],"{""COMPUTE"": 0.011627906976744186, ""MEMORY"": 0.01366742596810934, ""API_CREDITS"": 0.02564102564102564, ""DATASET"": 0.04580152671755725}",exact_pending_queue,0,
workload,dirichlet_1.0__high,dirichlet_1.0,dirichlet,1.0,unit,high,1.9,3922112564,0a5ece6bc53be4f2,61002cce3fe832ae,"[[0.08010426176407433, 0.06394399659224291, 0.5146007368957619, 0.34135100474792085], [0.1384124431446875, 0.13639384093929266, 0.1033248579563711, 0.6218688579596486], [0.11163051692287684, 0.4268991502406661, 0.00468184904188579, 0.4567884837945714], [0.5478029531535217, 0.43751149326783817, 0.005340171772076491, 0.00934538180656357], [0.05200610859983472, 0.7165232945070904, 0.05102341154238239, 0.1804471853506924], [0.0020474762663814576, 0.5029629622572517, 0.10930060578770617, 0.3856889556886607]]","[{""research"": 1, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 4}, {""research"": 3, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 5, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 1, ""code_review"": 6, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 0, ""code_review"": 4, ""doc_processing"": 1, ""monitoring"": 3}]","[4, 4, 4, 2, 3, 3]",0.5,3.3333333333333335,0.7485524428393998,0.45,0.04296532780764433,0.02562845739346206,"{""COMPUTE"": 830, ""MEMORY"": 703, ""API_CREDITS"": 393, ""DATASET"": 184}","{""COMPUTE"": 437, ""MEMORY"": 370, ""API_CREDITS"": 207, ""DATASET"": 97}","{""COMPUTE"": 1.8993135011441649, ""MEMORY"": 1.9, ""API_CREDITS"": 1.8985507246376812, ""DATASET"": 1.8969072164948453}",4,[],"{""COMPUTE"": 0.013729977116704805, ""MEMORY"": 0.016216216216216217, ""API_CREDITS"": 0.028985507246376812, ""DATASET"": 0.061855670103092786}",exact_pending_queue,0,
workload,dirichlet_1.0__high,dirichlet_1.0,dirichlet,1.0,unit,high,1.9,183163032,64a2987eccada00f,24d548302e56336d,"[[0.29199688650635847, 0.6517309569470221, 0.029603960039400055, 0.026668196507219393], [0.32645668665504807, 0.18911406184156382, 0.17991426302422406, 0.304514988479164], [0.16164677590694726, 0.03944884869324578, 0.48900178100666075, 0.30990259439314627], [0.252272667941672, 0.5487124935060003, 0.17242232763166326, 0.02659251092066452], [0.30275940045262356, 0.16538031051182653, 0.1305745644873413, 0.40128572454820866], [0.052181887628117984, 0.38415469944512565, 0.5175653457404389, 0.046098067186317586]]","[{""research"": 1, ""code_review"": 7, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 2, ""code_review"": 0, ""doc_processing"": 5, ""monitoring"": 1}, {""research"": 1, ""code_review"": 6, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 6, ""monitoring"": 0}]","[2, 4, 3, 3, 4, 2]",0.3333333333333333,3.0,0.6271828131060327,0.48333333333333334,0.03941480984679513,0.026260416483302507,"{""COMPUTE"": 832, ""MEMORY"": 663, ""API_CREDITS"": 409, ""DATASET"": 88}","{""COMPUTE"": 438, ""MEMORY"": 349, ""API_CREDITS"": 215, ""DATASET"": 46}","{""COMPUTE"": 1.8995433789954337, ""MEMORY"": 1.8997134670487106, ""API_CREDITS"": 1.9023255813953488, ""DATASET"": 1.9130434782608696}",4,[],"{""COMPUTE"": 0.0136986301369863, ""MEMORY"": 0.017191977077363897, ""API_CREDITS"": 0.027906976744186046, ""DATASET"": 0.10869565217391304}",exact_pending_queue,0,
